#Digilent WaveForms Logger,,,,,,,,,,,,
#Device Name: Discovery2NI,,,,,,,,,,,,
#Serial Number: SN:210321ACBB39,,,,,,,,,,,,
#Date Time: 2020-06-04 11:03:16.882,,,,,,,,,,,,
,,,,,,,,,,,,
Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V),,,Thermistice,,Temperature (C),Resistance (kOhm)
43.1,0.002713474,0.838140991,0.838136598,-0.031852466,0.783663188,0.783015589,769,,7.225780306,,32.4962917,8004.332239
43.2,0.002757451,0.838243512,0.838238977,-0.032141084,0.783481266,0.78282172,768,,7.22770359,,32.48999761,7847.831759
43.3,0.002797306,0.838159154,0.838154486,-0.031271988,0.783366863,0.782742426,767,,7.228913586,,32.4860388,7976.152679
43.4,0.002734546,0.838223582,0.838219122,-0.030986149,0.783212377,0.782599186,766,,7.230548167,,32.48069206,7877.774294
43.5,0.002319509,0.838223729,0.83822052,-0.031362789,0.783152941,0.782524699,765,,7.231177242,,32.47863472,7877.552607
43.6,0.002552681,0.838234761,0.838230874,-0.031271061,0.783034828,0.782410162,764,,7.232427685,,32.47454586,7860.951054
43.7,0.002054728,0.838239054,0.838236535,-0.031419308,0.782888982,0.78225826,763,,7.23397233,,32.4694961,7854.509612
43.8,0.002560011,0.838211671,0.838207762,-0.032134135,0.782831367,0.782171558,762,,7.234582708,,32.467501,7895.778532
43.9,0.002586122,0.838227982,0.838223993,-0.031279863,0.782622127,0.78199678,761,,7.23680028,,32.46025419,7871.144162
44,0.002453732,0.838230258,0.838226667,-0.031418845,0.782482487,0.781851456,760,,7.238280973,,32.45541686,7867.718954
44.1,0.002005254,0.838221679,0.83821928,-0.032185558,0.782419201,0.781756928,759,,7.238952235,,32.45322426,7880.645287
44.2,0.00196036,0.838238401,0.838236108,-0.03239959,0.78224478,0.781573517,758,,7.240802927,,32.44718042,7855.488726
44.3,0.00183026,0.838250486,0.838248488,-0.032181389,0.781965594,0.781303109,757,,7.243767198,,32.43750366,7837.407813
44.4,0.001740931,0.838190466,0.838188658,-0.031917324,0.781859519,0.781207777,756,,7.244894091,,32.43382615,7928.035749
44.5,0.001692831,0.838213966,0.838212257,-0.031902036,0.781625629,0.780974317,755,,7.247380072,,32.42571573,7892.303095
44.6,0.002567798,0.838231361,0.838227428,-0.03132619,0.781447907,0.780819762,754,,7.249270193,,32.41955143,7866.060094
44.7,0.002403799,0.838238345,0.838234898,-0.031319241,0.781258328,0.78063031,753,,7.251287503,,32.41297437,7855.572705
44.8,0.001777121,0.838238566,0.838236682,-0.031242338,0.781071316,0.780446229,752,,7.253278598,,32.40648486,7855.241301
44.9,0.00204236,0.838196924,0.838194435,-0.031580063,0.780937846,0.780299057,751,,7.254700306,,32.40185238,7918.18391
45,0.002232012,0.838200984,0.838198012,-0.030988466,0.780705009,0.780089755,750,,7.257181796,,32.39376924,7912.002806
45.1,0.00282525,0.83820788,0.838203119,-0.030673905,0.780435506,0.779832476,749,,7.260056179,,32.38441029,7901.526149
45.2,0.002621854,0.838177711,0.83817361,-0.030843462,0.780331714,0.779721915,748,,7.26116378,,32.38080511,7947.566019
45.3,0.002870601,0.838146751,0.838141835,-0.031186746,0.780217621,0.779594076,747,,7.262381696,,32.37684158,7995.374169
45.4,0.00235066,0.838212718,0.838209422,-0.030575691,0.779897886,0.7792983,746,,7.26579697,,32.36573116,7894.192627
45.5,0.003006657,0.838157424,0.838152031,-0.031294225,0.779769737,0.779141524,745,,7.267166705,,32.3612769,7978.82819
45.6,0.002661709,0.838197589,0.838193363,-0.031158023,0.779567088,0.778944172,744,,7.269333797,,32.35423167,7917.170827
45.7,0.002272783,0.838197324,0.838194242,-0.030814739,0.779300729,0.77869126,743,,7.272184158,,32.34496883,7917.574506
45.8,0.002324548,0.838211707,0.838208484,-0.030751734,0.779040674,0.778433493,742,,7.274969216,,32.33592225,7895.723992
45.9,0.002328671,0.838211109,0.838207874,-0.030414473,0.778887247,0.778293199,741,,7.276613343,,32.33058358,7896.630065
46,0.001569144,0.838234446,0.838232977,-0.030450145,0.778642623,0.778046993,740,,7.279236276,,32.3220695,7861.424113
46.1,0.002766155,0.838239678,0.838235114,-0.03057986,0.778433025,0.777832146,739,,7.281485155,,32.31477243,7853.574208
46.2,0.002737295,0.838191495,0.838187026,-0.031102894,0.778309388,0.777687671,738,,7.282812368,,32.31046716,7926.464342
46.3,0.002796389,0.838227618,0.838222953,-0.030533997,0.777970325,0.777370891,737,,7.28645461,,32.29865696,7871.692232
46.4,0.002292023,0.838261159,0.838258025,-0.029910897,0.777909543,0.777334288,736,,7.28710792,,32.29653928,7821.508531
46.5,0.002821127,0.838020385,0.838015637,-0.030502957,0.777411276,0.77681263,735,,7.292467922,,32.27917333,8196.622371
46.6,0.003427191,0.837913997,0.837906988,-0.030661396,0.776988511,0.776383298,734,,7.297021914,,32.26443035,8374.079186
46.7,0.003301214,0.837761454,0.83775495,-0.030693362,0.776756015,0.776149357,733,,7.299528767,,32.25631926,8642.360086
46.8,0.003171572,0.837872758,0.837866755,-0.03092963,0.776525373,0.775909153,732,,7.302017333,,32.24827053,8444.950478
46.9,0.003295258,0.837816292,0.837809812,-0.031181186,0.776494577,0.775868263,731,,7.302349742,,32.24719566,8543.958713
47,0.0032467,0.837898287,0.837891997,-0.031013019,0.776486943,0.775867363,730,,7.302432148,,32.24692921,8400.936899
47.1,0.002582916,0.837893706,0.837889725,-0.03071004,0.776327472,0.775719819,729,,7.304153985,,32.24136251,8408.801019
47.2,0.002917327,0.837868129,0.83786305,-0.030592369,0.77631726,0.775714248,728,,7.304264274,,32.24100599,8452.980601
47.3,0.003675938,0.83777405,0.837765986,-0.030744322,0.776155792,0.775546646,727,,7.306008554,,32.23536838,8619.557818
47.4,0.003044679,0.837796414,0.837790882,-0.031070465,0.776098051,0.775475861,726,,7.306632511,,32.23335209,8579.367836
47.5,0.003461548,0.837780088,0.837772937,-0.03137854,0.776008585,0.775373917,725,,7.307599503,,32.2302277,8608.669966
47.6,0.0034249,0.837706599,0.837699597,-0.031291908,0.775871593,0.775240315,724,,7.309080676,,32.22544288,8743.086037
47.7,0.003145918,0.837738019,0.837732112,-0.031316925,0.775715965,0.77508355,723,,7.310764072,,32.22000616,8685.106581
47.8,0.003305337,0.837754724,0.837748204,-0.031405873,0.775525525,0.774889355,722,,7.312825078,,32.21335188,8654.59278
47.9,0.003112935,0.837735324,0.83772954,-0.031161729,0.775352698,0.774726244,721,,7.314696476,,32.20731165,8690.049509
48,0.003441392,0.83797296,0.837965894,-0.031345184,0.775201516,0.774567538,720,,7.316334284,,32.20202683,8274.790065
48.1,0.003679145,0.837893365,0.837885287,-0.0312794,0.775017567,0.774386098,719,,7.318328058,,32.19559524,8409.386996
48.2,0.002830289,0.837947033,0.837942254,-0.031370664,0.77488441,0.77424914,718,,7.319771989,,32.19093861,8318.15757
48.3,0.002424872,0.83820992,0.838206413,-0.031048228,0.774783966,0.774161612,717,,7.320861563,,32.18742548,7898.432222
48.4,0.002320884,0.838337059,0.838333846,-0.030439953,0.774405407,0.773806916,716,,7.324970928,,32.174181,7710.27639
48.5,0.003131717,0.838327235,0.838321386,-0.03038436,0.774348081,0.773751731,715,,7.32559362,,32.17217481,7724.494977
48.6,0.003307627,0.8383653,0.838358775,-0.030355637,0.774324531,0.77372929,714,,7.325849458,,32.17135061,7669.692282
48.7,0.004183053,0.838250812,0.838240375,-0.030596538,0.774066264,0.773461332,713,,7.328656341,,32.16231021,7836.921223
48.8,0.003585235,0.83830142,0.838293753,-0.030945845,0.773877219,0.77325824,712,,7.330712273,,32.15569101,7762.10902
48.9,0.003340152,0.838295751,0.838289097,-0.030665566,0.773793744,0.773185865,711,,7.331620461,,32.15276773,7770.418209
49,0.003089572,0.838179151,0.838173457,-0.030250938,0.773207537,0.772615542,710,,7.338004595,,32.1322302,7945.356295
49.1,0.003040556,0.838108555,0.838103039,-0.030421885,0.772762565,0.772163513,709,,7.342858026,,32.11663068,8055.15454
49.2,0.003037807,0.838197621,0.838192116,-0.030617849,0.772333366,0.771726231,708,,7.347545503,,32.10157586,7917.122083
49.3,0.002746457,0.838075003,0.838070502,-0.03053446,0.77185192,0.771247712,707,,7.352810721,,32.08467872,8108.409
49.4,0.002869685,0.838070854,0.838065941,-0.030987076,0.771430688,0.770808087,706,,7.357423615,,32.0698865,8115.043344
49.5,0.003134466,0.838108139,0.838102278,-0.030818445,0.770905466,0.770289206,705,,7.363183415,,32.0514315,8055.810541
49.6,0.003266856,0.838101114,0.838094747,-0.031198791,0.770374144,0.769742137,704,,7.369019292,,32.03274974,8066.904602
49.7,0.003556374,0.838133184,0.838125638,-0.030915732,0.769848163,0.769227152,703,,7.374805624,,32.01424343,8016.505935
49.8,0.003577905,0.838116333,0.838108696,-0.030095279,0.769276757,0.768687845,702,,7.381101986,,31.99412494,8042.908857
49.9,0.00348033,0.838104533,0.838097307,-0.030199515,0.768839449,0.768246111,701,,7.385927979,,31.97871807,8061.501415
50,0.003511481,0.8380483,0.838040944,-0.030698921,0.768525373,0.767911991,700,,7.389397919,,31.96764754,8151.298457
50.1,0.003511481,0.838025116,0.838017759,-0.030618775,0.767991757,0.76738115,699,,7.395300838,,31.9488286,8188.90549
50.2,0.003445515,0.838024988,0.838017905,-0.029900705,0.767536525,0.766953887,698,,7.400344123,,31.93276397,8189.114083
50.3,0.003479872,0.838088207,0.838080983,-0.030421885,0.767152261,0.766548825,697,,7.404606548,,31.91919651,8087.367515
50.4,0.003090947,0.838093212,0.838087512,-0.030300045,0.766776882,0.766177978,696,,7.408775159,,31.90593637,8079.420217
50.5,0.003473917,0.838047228,0.838040028,-0.030010963,0.766473465,0.765885706,695,,7.412148059,,31.89521366,8153.029742
50.6,0.003839479,0.838022588,0.838013792,-0.030007721,0.766036802,0.765448835,694,,7.417007566,,31.8797748,8193.02718
50.7,0.003822988,0.838058958,0.838050238,-0.02981083,0.765672125,0.765091574,693,,7.421070846,,31.86687455,8134.125644
50.8,0.003926518,0.837991288,0.837982089,-0.030156894,0.765471813,0.764877544,692,,7.423304644,,31.85978608,8244.405051
50.9,0.003387336,0.83811381,0.838106965,-0.030103618,0.765059371,0.764466881,691,,7.427908267,,31.84518525,8046.876986
51,0.00316241,0.83802074,0.838014773,-0.030573838,0.764735962,0.764124553,690,,7.431522112,,31.83373092,8196.042814
51.1,0.003277851,0.838066553,0.838060142,-0.030364439,0.764451436,0.763848151,689,,7.434704378,,31.82364982,8121.932209
51.2,0.003614095,0.838077058,0.838069265,-0.030840219,0.764143311,0.763520713,688,,7.438153661,,31.81272847,8105.127024
51.3,0.003445973,0.838060194,0.838053109,-0.030277344,0.763779733,0.763179378,687,,7.442227827,,31.7998361,8132.138807
51.4,0.002952143,0.838072974,0.838067775,-0.030287073,0.763576004,0.762975102,686,,7.444512716,,31.79260932,8111.652061
51.5,0.003370387,0.838139693,0.838132916,-0.030555307,0.763221922,0.762610041,685,,7.448487205,,31.78004467,8006.353687
51.6,0.003027729,0.838063064,0.838057595,-0.029461524,0.762945046,0.762375997,684,,7.451598032,,31.77021574,8127.529101
51.7,0.003297091,0.838074841,0.838068355,-0.030098522,0.76270738,0.762113264,683,,7.45427039,,31.76177597,8108.667838
51.8,0.002997495,0.8381915,0.83818614,-0.029643589,0.762348011,0.761771453,682,,7.45831484,,31.74900953,7926.456708
51.9,0.002797764,0.838116745,0.838112075,-0.029758481,0.762139769,0.761558573,681,,7.46066047,,31.74160914,8042.261242
52,0.002953975,0.838162777,0.838157571,-0.029906264,0.761828444,0.761241219,680,,7.464169975,,31.73054176,7970.555381
52.1,0.002072594,0.838235072,0.838232509,-0.029750142,0.761512577,0.760931228,679,,7.467734056,,31.71930843,7860.484058
52.2,0.002799138,0.838106012,0.838101337,-0.030062387,0.76116815,0.760574261,678,,7.471624276,,31.70705422,8059.166332
52.3,0.002861439,0.838091052,0.838086167,-0.030214803,0.760946823,0.760346719,677,,7.474126251,,31.69917689,8082.848103
52.4,0.003016277,0.838139556,0.838134129,-0.030359343,0.760573179,0.759967019,676,,7.478353886,,31.68587332,8006.567104
52.5,0.002928322,0.838146138,0.838141023,-0.030102228,0.760313448,0.759717312,675,,7.481295459,,31.67662186,7996.326566
52.6,0.002907707,0.838079498,0.838074454,-0.029846965,0.760106694,0.759520471,674,,7.483638698,,31.66925521,8101.233626
52.7,0.003025439,0.838073086,0.838067625,-0.029954444,0.759736079,0.759145336,673,,7.487842726,,31.65604531,8111.472977
52.8,0.002781272,0.838185237,0.838180622,-0.030178668,0.759436027,0.758836166,672,,7.491249792,,31.64534589,7936.030696
52.9,0.002483508,0.838073992,0.838070313,-0.029852988,0.759229779,0.758642641,671,,7.49359352,,31.63798901,8110.024612
53,0.002885719,0.838095277,0.838090309,-0.03038158,0.758883242,0.758274841,670,,7.497534745,,31.62562361,8076.145811
53.1,0.002862814,0.838197783,0.838192894,-0.030526584,0.758553784,0.757939292,669,,7.501285575,,31.61386254,7916.875329
53.2,0.002606737,0.838116265,0.838112212,-0.030749418,0.758517367,0.757893838,668,,7.501700407,,31.61256222,8043.015755
53.3,0.002449151,0.83813058,0.838127001,-0.030444585,0.758136379,0.757524849,667,,7.50604306,,31.59895478,8020.574672
53.4,0.002390056,0.838097425,0.838094017,-0.031064905,0.758014631,0.757377813,666,,7.507431852,,31.594605,8072.74261
53.5,0.001988762,0.838200556,0.838198196,-0.030656764,0.757716139,0.757095707,665,,7.510838958,,31.58393767,7912.653955
53.6,0.002029075,0.83811518,0.838112724,-0.031542075,0.757579059,0.756922142,664,,7.51240468,,31.57903742,8044.721789
53.7,0.002258124,0.838159232,0.83815619,-0.030960669,0.757303025,0.756669881,663,,7.515559509,,31.5691673,7976.032092
53.8,0.002590703,0.838061058,0.838057053,-0.03013512,0.757161165,0.756561237,662,,7.517181877,,31.56409347,8130.750527
53.9,0.002439989,0.838060873,0.838057321,-0.030371388,0.756932204,0.756322643,661,,7.519801845,,31.55590238,8131.047746
54,0.00190493,0.838114696,0.838112532,-0.030131877,0.756609985,0.756009749,660,,7.523492047,,31.54437089,8045.483055
54.1,0.001925087,0.838124631,0.838122421,-0.030794818,0.756470024,0.755842958,659,,7.525096074,,31.53936052,8029.885469
54.2,0.002158717,0.838166425,0.838163645,-0.030582177,0.756182375,0.755563707,658,,7.528394831,,31.52906031,7964.927392
54.3,0.002074885,0.838117737,0.838115169,-0.030630357,0.755990756,0.755369979,657,,7.530593922,,31.52219665,8040.702365
54.4,0.002290191,0.838100104,0.838096975,-0.030464969,0.755767753,0.755153482,656,,7.533154806,,31.5142067,8068.502133
54.5,0.002101455,0.838160064,0.83815743,-0.030994488,0.755403973,0.754767848,655,,7.537336061,,31.50116794,7974.74605
54.6,0.002363029,0.838179224,0.838175893,-0.030451998,0.755120861,0.754506587,654,,7.540593338,,31.49101627,7945.244307
54.7,0.003055215,0.839130235,0.839124673,-0.030747565,0.754746934,0.754120363,653,,7.544899783,,31.47760253,6712.662728
54.8,0.003549045,0.840030169,0.840022672,-0.030937043,0.754435746,0.753801163,652,,7.548487426,,31.46643446,5853.372799
54.9,0.003467961,0.838768678,0.838761508,-0.031318778,0.754351051,0.753700631,651,,7.549464454,,31.46339411,7133.384807
55,0.003471168,0.838680773,0.83867359,-0.031569408,0.754092041,0.753430938,650,,7.552453921,,31.45409419,7243.767706
55.1,0.003038265,0.838441485,0.83843598,-0.031767225,0.753740374,0.753070644,649,,7.556516618,,31.44146237,7562.310656
55.2,0.003154164,0.838443727,0.838437794,-0.031808919,0.753407863,0.752736077,648,,7.560362034,,31.42951334,7559.196117
55.3,0.003392833,0.838422695,0.83841583,-0.031349817,0.753072518,0.752419701,647,,7.56424419,,31.41745727,7588.514567
55.4,0.003203181,0.838437089,0.83843097,-0.031121425,0.752713479,0.752069836,646,,7.568405064,,31.40454355,7568.424942
55.5,0.003498196,0.838440321,0.838433023,-0.031203424,0.752488928,0.751841694,645,,7.571009695,,31.39646398,7563.928673
55.6,0.003358476,0.838356698,0.838349971,-0.031230757,0.752077865,0.751429142,644,,7.57578238,,31.38166741,7682.008581
55.7,0.002673619,0.838258322,0.838254059,-0.030838366,0.751865579,0.751232882,643,,7.578249503,,31.3740229,7825.728436
55.8,0.002850445,0.838218313,0.838213467,-0.031072318,0.75158207,0.750939491,642,,7.581546865,,31.36381034,7885.728587
55.9,0.003007115,0.838273308,0.838267914,-0.03105425,0.751265548,0.750623445,641,,7.585231577,,31.35240414,7803.488816
56,0.003063461,0.838238883,0.838233285,-0.030490912,0.751102155,0.750483012,640,,7.587135079,,31.34651427,7854.765987
56.1,0.002683697,0.838306451,0.838302156,-0.031175627,0.750692559,0.750044931,639,,7.591911006,,31.33174396,7754.749832
56.2,0.002294314,0.838513497,0.838510359,-0.031320168,0.750424188,0.749770304,638,,7.595043498,,31.32206205,7463.539021
56.3,0.002090918,0.838356897,0.838354289,-0.031040352,0.750232867,0.749590455,637,,7.597278222,,31.31515778,7681.723207
56.4,0.003342901,0.83878887,0.838782209,-0.031216858,0.749846296,0.74919622,636,,7.60179758,,31.3012022,7108.503041
56.5,0.002384559,0.838466194,0.838462803,-0.031993764,0.7495335,0.748850363,635,,7.605458379,,31.28990484,7528.126517
56.6,0.001845836,0.838355455,0.838353423,-0.031706999,0.749365071,0.74869398,634,,7.607431044,,31.28381972,7683.791573
56.7,0.002595742,0.838452351,0.838448333,-0.031125131,0.748943193,0.748296153,633,,7.612376635,,31.26857196,7547.239714
56.8,0.002261789,0.838444625,0.838441574,-0.031540685,0.748747961,0.748083347,632,,7.614667478,,31.26151293,7557.949354
56.9,0.002317677,0.838467223,0.838464019,-0.03117748,0.748191596,0.747541723,631,,7.621203407,,31.24138652,7526.709629
57,0.002428995,0.837913651,0.83791013,-0.030701238,0.747900048,0.747269641,630,,7.624632866,,31.23083398,8374.668856
57.1,0.002807384,0.838233877,0.838229176,-0.031077877,0.747738887,0.747092772,629,,7.626529917,,31.22499906,7862.278766
57.2,0.002723094,0.838299696,0.838295274,-0.030795282,0.747433176,0.746798503,628,,7.630131082,,31.21392725,7764.634047
57.3,0.002313554,0.837724927,0.837721732,-0.030404281,0.747143844,0.746524951,627,,7.633542443,,31.20344455,8709.171591
57.4,0.002765239,0.837674226,0.837669662,-0.031093628,0.746989387,0.746341966,626,,7.635364813,,31.19784685,8803.639362
57.5,0.002659418,0.837709677,0.837705456,-0.030918512,0.746496963,0.745856395,625,,7.64118052,,31.17999327,8737.372011
57.6,0.003296175,0.837653681,0.837647196,-0.030823541,0.746210661,0.745573779,624,,7.644565926,,31.16960767,8842.505535
57.7,0.002866937,0.837674997,0.837670091,-0.030867089,0.745941327,0.745302412,623,,7.647753431,,31.15983403,8802.187467
57.8,0.002941607,0.837620095,0.83761493,-0.031121888,0.745740628,0.745090943,622,,7.650130386,,31.15254878,8906.786549
57.9,0.002849987,0.83766241,0.837657562,-0.030971788,0.745383364,0.744739624,621,,7.654365259,,31.13957559,8825.950528
58,0.003265482,0.837600978,0.837594612,-0.031277547,0.745091146,0.74443437,620,,7.657832588,,31.12895987,8943.794124
58.1,0.002643385,0.837683805,0.837679634,-0.030708187,0.744879385,0.744246132,619,,7.660347214,,31.12126446,8785.634756
58.2,0.003186231,0.837675699,0.837669639,-0.031204813,0.744555168,0.743900974,618,,7.664200437,,31.10947824,8800.865924
58.3,0.002662167,0.837796199,0.837791969,-0.031596277,0.744335556,0.743664639,617,,7.666812663,,31.10149186,8579.752425
58.4,0.001994718,0.837882561,0.837880187,-0.030596075,0.744011277,0.743381908,616,,7.670673133,,31.08969497,8427.995062
58.5,0.002669496,0.8379428,0.837938548,-0.030766559,0.74360521,0.742968456,615,,7.675512757,,31.07491564,8325.281217
58.6,0.002445944,0.837894376,0.837890805,-0.030972714,0.743377897,0.74273238,614,,7.678224606,,31.06663885,8407.649923
58.7,0.002905417,0.837894812,0.837889775,-0.031255773,0.74312446,0.742466861,613,,7.681250376,,31.05740793,8406.901021
58.8,0.003290677,0.837838869,0.837832406,-0.031084363,0.74279135,0.742140655,612,,7.685230985,,31.0452704,8504.094655
58.9,0.003301214,0.837800674,0.83779417,-0.031013946,0.742540819,0.741892852,611,,7.688227509,,31.0361383,8571.754716
59,0.002778066,0.83787861,0.837874004,-0.030965765,0.742257744,0.741611542,610,,7.691616094,,31.0258163,8434.820574
59.1,0.002713474,0.837706768,0.837702373,-0.03083466,0.742004509,0.741363551,609,,7.694650008,,31.01657913,8742.77211
59.2,0.003079494,0.837681137,0.837675476,-0.030950014,0.741764906,0.741118933,608,,7.697522806,,31.00783637,8790.642103
59.3,0.002965886,0.837526035,0.837520783,-0.031108916,0.741414454,0.740761519,607,,7.70172853,,30.99504392,9091.88727
59.4,0.002587497,0.837555511,0.837551514,-0.030944455,0.74119981,0.740553576,606,,7.704306712,,30.98720591,9033.059079
59.5,0.003107438,0.837636802,0.837631038,-0.030899054,0.74087744,0.740232821,605,,7.708182082,,30.97542996,8874.69424
59.6,0.003725413,0.837558754,0.837550469,-0.030603487,0.740491579,0.739858909,604,,7.712825839,,30.96132815,9026.633155
59.7,0.003783133,0.837576246,0.837567703,-0.030776751,0.74024118,0.739601107,603,,7.715842333,,30.95217314,8992.130231
59.8,0.00319127,0.837660033,0.837653954,-0.031233073,0.74007173,0.739412376,602,,7.717884994,,30.94597604,8830.452488
59.9,0.002380436,0.837604046,0.837600663,-0.031084826,0.739805509,0.739152167,601,,7.721096381,,30.93623704,8937.834244
60,0.002883886,0.837661131,0.837656166,-0.031329433,0.739530476,0.738866558,600,,7.724416874,,30.92617207,8828.372341
60.1,0.003172488,0.837610593,0.837604585,-0.031112622,0.739325445,0.738670507,599,,7.726894086,,30.91866648,8925.142601
60.2,0.002896255,0.837772567,0.83776756,-0.030872648,0.739010792,0.738365648,598,,7.730698858,,30.90714399,8622.23621
60.3,0.002552223,0.837792225,0.837788338,-0.030992172,0.738813708,0.738163384,597,,7.733083899,,30.89992438,8586.867269
60.4,0.002914579,0.837762478,0.837757408,-0.030938432,0.738562482,0.737914191,596,,7.736126282,,30.89071872,8640.501856
60.5,0.003291136,0.837824368,0.837817904,-0.030975031,0.738244938,0.737594832,595,,7.739975213,,30.87907857,8529.656112
60.6,0.003147751,0.837968825,0.837962913,-0.030725791,0.737773169,0.737133078,594,,7.745700572,,30.86177599,8281.676251
60.7,0.002792725,0.837583784,0.837579129,-0.030399648,0.737553517,0.736926762,593,,7.748369146,,30.85371634,8977.342737
60.8,0.003531179,0.837753632,0.83774619,-0.030472382,0.737281113,0.736651121,592,,7.751681164,,30.84371782,8656.580905
60.9,0.003251281,0.837571586,0.837565276,-0.030501104,0.737038741,0.736407353,591,,7.754630421,,30.83481857,9001.296268
61,0.003053841,0.837782356,0.83777679,-0.030895811,0.736934264,0.736286329,590,,7.755902421,,30.83098157,8604.587362
61.1,0.002115656,0.837587863,0.837585191,-0.030667419,0.73674678,0.736108231,589,,7.758186072,,30.82409474,8969.361116
61.2,0.002563676,0.837578023,0.8375741,-0.031147368,0.736565639,0.735906775,588,,7.76039374,,30.81743927,8988.639856
61.3,0.002001131,0.837560755,0.837558365,-0.030566426,0.736281779,0.73564703,587,,7.763855831,,30.80700649,9022.672781
61.4,0.002598949,0.837586506,0.837582473,-0.030583103,0.736027397,0.735391734,586,,7.76696102,,30.79765378,8972.014863
61.5,0.002253543,0.837588412,0.837585381,-0.030144386,0.735774635,0.735156875,585,,7.770048895,,30.7883575,8968.287939
61.6,0.002761116,0.837533983,0.837529431,-0.030499251,0.735595118,0.734962566,584,,7.772243461,,30.78175317,9075.949336
61.7,0.002785853,0.837626074,0.837621441,-0.030474235,0.735377154,0.734745452,583,,7.774909703,,30.77373229,8895.274913
61.8,0.003148209,0.83758699,0.837581073,-0.030397795,0.735098957,0.734470184,582,,7.778315404,,30.7634915,8971.068173
61.9,0.003299381,0.83752843,0.837521932,-0.030795745,0.734930067,0.734284568,581,,7.780384418,,30.75727259,9087.078745
62,0.003269605,0.837456776,0.837450393,-0.030567352,0.734785196,0.734149113,580,,7.782160062,,30.751937,9233.176628
62.1,0.003986529,0.838106348,0.838096866,-0.030182374,0.734479958,0.733859546,579,,7.785903932,,30.74069172,8058.636035
62.2,0.002751954,0.837511125,0.837506604,-0.029459208,0.734327049,0.733735899,578,,7.787780779,,30.73505668,9121.937432
62.3,0.003249907,0.837516909,0.837510604,-0.030039223,0.734142677,0.733527856,577,,7.790045015,,30.72826063,9110.256594
62.4,0.003037807,0.837485687,0.837480177,-0.029990116,0.734038801,0.733425902,576,,7.791321276,,30.72443097,9173.667267
62.5,0.003142712,0.837503049,0.837497152,-0.029967879,0.733789958,0.733177761,575,,7.794380358,,30.71525456,9138.297185
62.6,0.003044679,0.837530808,0.837525273,-0.02966073,0.733597223,0.732997358,574,,7.796751344,,30.7081451,9082.309381
62.7,0.002795473,0.837527997,0.837523331,-0.029926648,0.73344743,0.732836631,573,,7.798595063,,30.7026184,9087.947717
62.8,0.002899462,0.837557737,0.837552718,-0.02989144,0.733186896,0.732577318,572,,7.801803908,,30.6930032,9028.647331
62.9,0.003037349,0.837623661,0.837618154,-0.029571319,0.732971581,0.732374819,571,,7.804457812,,30.68505431,8899.917187
63,0.002816088,0.837658856,0.837654123,-0.029697329,0.73281376,0.73221177,570,,7.80640421,,30.67922651,8832.683388
63.1,0.00317936,0.837727302,0.837721269,-0.030308384,0.732737737,0.732110643,569,,7.807342144,,30.67641879,8704.796097
63.2,0.003139505,0.838238936,0.838233057,-0.030652131,0.732509998,0.731868393,568,,7.810153224,,30.66800612,7854.686524
63.3,0.003732742,0.837692533,0.837684216,-0.030425591,0.732441259,0.731809047,567,,7.811002097,,30.6654664,8769.293684
63.4,0.003939803,0.837736099,0.837726834,-0.03070587,0.732127779,0.731483585,566,,7.814875669,,30.65388121,8688.627497
63.5,0.003825736,0.837407303,0.837398564,-0.031020431,0.73210715,0.731449665,565,,7.81513071,,30.65311866,9336.821181
63.6,0.003484911,0.837522335,0.837515085,-0.030400575,0.731834003,0.731202306,564,,7.818509255,,30.64301979,9099.325901
63.7,0.003243493,0.83748759,0.837481309,-0.030598391,0.731713956,0.731073903,563,,7.819995036,,30.63858021,9169.777096
63.8,0.0035069,0.837444579,0.837437237,-0.030622018,0.731533838,0.730892638,562,,7.822225355,,30.63191775,9258.514698
63.9,0.0040415,0.837407471,0.837397719,-0.030430687,0.731425399,0.730792096,561,,7.823568719,,30.62790588,9336.465288
64,0.003708463,0.837498141,0.837489931,-0.030339886,0.731175361,0.730545618,560,,7.826667999,,30.6186531,9148.26814
64.1,0.003950797,0.837429318,0.837419998,-0.030141606,0.731098793,0.730477192,559,,7.827617569,,30.61581905,9290.414461
64.2,0.003904071,0.837415975,0.837406874,-0.030666492,0.731048787,0.730405296,558,,7.828237851,,30.61396799,9318.485725
64.3,0.003560039,0.837475911,0.837468345,-0.030324598,0.730770422,0.730140965,557,,7.831692527,,30.60366156,9193.703807
64.4,0.003857803,0.837462241,0.837453355,-0.030369072,0.730565931,0.729934448,556,,7.834232326,,30.59608786,9221.868563
64.5,0.004673218,0.837407985,0.837394946,-0.030102228,0.73042931,0.729808765,555,,7.83593009,,30.59102668,9335.376595
64.6,0.004176181,0.83743081,0.837420396,-0.029534721,0.730238667,0.729641152,554,,7.838300407,,30.5839627,9287.286072
64.7,0.0041716,0.8374747,0.83746431,-0.029975755,0.730134244,0.729518655,553,,7.839599335,,30.5800927,9196.191923
64.8,0.004431342,0.837463999,0.837452275,-0.029433728,0.729935784,0.729342104,552,,7.842069185,,30.57273611,9218.236832
64.9,0.004216036,0.837397251,0.837386638,-0.029509241,0.729804562,0.729207723,551,,7.843703107,,30.56787085,9358.164908
